Title,Company,Level,Responsibility,Link
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Automation of the Cloud data reports and enhancement to the reporting to align with different datasets within the firm using the ETL process,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Maintenance of the Cloud approval process in a centralized repository and establish reporting on the approvals,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Establishing the classification of unstructured datasets and the approach for maintaining records of the that data? Analysis and integration of shadow IT data with firm datasets and monitoring activities,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Support the cloud governance risk and compliance framework by establishing requirements and build out of required solutions,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Build and maintain a mean of tracking regional data of cloud system and collection of evidence requirements for all Cloud Services in use,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Automate the reporting of the architecture review data through the ETL process.,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Support the product management office team on required data integration.,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Expert developer with strong data background and experience in working on one or more ETL tools (Preferably Data Stage) in addition to having a high level of communication and management skills,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, 3-5 years hands-on experience in managing large and complex IT projects,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate," Extensive experience in complex computer systems specification and development, including programming Languages and SQL development.",https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Ability to handle and analyze unstructured data,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Demonstrated problem solving skills and an aptitude for resolving contextual ambiguity,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Independent thinker with the ability to work as an individual as well as a team member,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Ability to think out of the box and research solutions independently,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Strong attention to detail and strong analytical ability required,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Must have excellent interpersonal and communication skills,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Prior experience in data analytics tools such as Tableau is a plus,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Analyst - Power BI,"LanceSoft, Inc.",Associate, Ability to adapt to changing environment.,https://ca.linkedin.com/jobs/view/data-analyst-power-bi-at-lancesoft-inc-1746793260?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Accountable for providing solutions for JD Edwards technologies; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"Takes on and lead complex projects, involving integrated systems with multiple stakeholders across several departments. Modifies procedures to solve complex problems considering computer equipment capacity and limitations, operating time and from of desired results; ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"Assists senior-level business stakeholders, analyzes inter-related initiatives and mentors junior and intermediate analysts; ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"Identifies risks and opportunities and leads action plan until final delivery; Assists the IT team in defining technical requirements for the new equipment, product or solution that is being deployed, with regards to his area of expertise and provides recommendations for improvement and the elimination of redundant or outdated procedures; ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"Acts as a critical resource for the deployment of new solution, patches or upgrades by being a key resource for system updates/upgrades in his assigned site, by supporting the team outside of working hours when needed, preparing, documenting, and doing the necessary tests to enable the deployment in his/her domain of expertise and ensuring that secured access is functional (users, communications between systems, etc.). Qualifications ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,A College degree or equivalent experience; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"2-5 years of experience of various JD Edwards infrastructure including Windows Server, Citrix, Microsoft SQL and Web Logic; ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Strong knowledge of the JD Edwards Enterprise One software development platform in regards to the 8.9 and 9.0 releases; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"Strong experience of various JD Edwards infrastructure including Windows Server, Citrix, Microsoft SQL and Web Logic; ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Experience in IBM Business Intelligence solution (IBM Cognos Reporting) for reporting will be considered as an advantage; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Fluent in English and French both written and spoken; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,"Requires strong customer focus, organizational skills, respect for others, and adaptability to change; ",https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Good communications skills and comfortable with communicating with non-technical stakeholders; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,To be able to diagnose and solve configuration problems; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Be able to properly communicate bug fixes and process optimization to the user community; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Able to work with minimal supervision; ,https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Senior analyst -Montreal,Nuagem inc,Associate,Team player. Our client is an equal opportunity employer and encourages applications from all qualified individuals. Please send your resumé at: [Click Here to Email Your Resumé],https://ca.linkedin.com/jobs/view/senior-analyst-montreal-at-nuagem-inc-1754674864?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Participates in the preparation of financial forecasts on a monthly basis.,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Participates in the preparation of monthly reports of financial results versus budget / forecast by means of the monthly financial review package. Leads the cost containment process and is in charge of monthly follow-ups between the finance function and each department head regarding departmental spending.,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,"Supports the retail operations as liaison to the finance team. Responsible for the preparation and analysis of monthly retail expenses including but not limited to FTEs and compensation, general selling expenses etc… ",https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,"Plays a key role in the preparation of forecasts and the annual budget, including organization of the various planning activities, consolidation and review of data for completeness, accuracy and conformance with established organizational objectives and current accounting standards, and works closely with the director in providing recommendations and completing related reporting packages.",https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Acts as the lead intermediary between finance and departmental heads throughout budget/planning process;,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Acts as the finance lead of the profit plan process for retail operations and is responsible for communications between the functions involved in the process; ,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,"Analyzes the monthly deviations against the budget and forecast, interacts with the various departmental heads and proactively identifies issues worthy of attention, determines the cause and renders suggestions for course of action to address the issue.",https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Develops financial models and analyses to support strategic initiatives on an ad-hoc basis.,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Supports the preparation of financial information presented to the Board of Directors.,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate,Performs ad-hoc performance measurement analyses and reports to support senior management.,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate, Competitive earnings,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate, Wellness program,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate, Award and recognition programs,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
"Senior Analyst, Financial Planning & Reporting ",Maison Birks,Associate, Innovative and unique training programs,https://ca.linkedin.com/jobs/view/senior-analyst-financial-planning-reporting-at-maison-birks-1651831873?refId=9c659e71-cc4d-4c3b-9b75-7e8869aeadbd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level," BAC en actuariat, mathématiques ou statistiques;",https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level, Habileté à consulter et à extraire des données des systèmes d’information électroniques;,https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level, Capacité d’analyse;,https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level, Connaissance des logiciels Word et Excel.,https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level," Essentielle - BAC en actuariat, mathématiques ou statistiques ",https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level, Essentielle - Excel ,https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Analyste de la qualité des données statistiques,Groupement des assureurs automobiles (GAA),Entry level, Importante - Word,https://ca.linkedin.com/jobs/view/analyste-de-la-qualit%C3%A9-des-donn%C3%A9es-statistiques-at-groupement-des-assureurs-automobiles-gaa-1751620917?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Maintain and promote key data governance deliverables/assets,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Support design of future state concept of operations through the analysis of business process ,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Interact with business and technical peers in the evaluation of emerging industry trends and technologies relevant to data management,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Developing and implementing data standards,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,"Document, assess, influence, and synthesize business requirements ",https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Guaranteeing metadata is captured correctly,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Creating methods for monitoring and reporting any data incidents,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Create and maintain common data dictionaries and the tools or methods that support data standards for an organization,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,"Utilize the data quality technology to design and develop rules, mappings, and transformations to measure and improve the quality of data as well as routines and algorithms to identify and match potential duplicate records",https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Analyze and oversee strategies designed to enhance data reliability and minimize redundancies,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Create key performance indicators ,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Assist with data monitoring ,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Provide organizational management with guidance on streamlining data management.,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Bachelor's degree ,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,Fluently Bilingual ,https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Bilingual Data Governance Business Analyst,Intellio Zrt.,Associate,"5+ years of experience related to data governance analyst, analytics or security",https://ca.linkedin.com/jobs/view/bilingual-data-governance-business-analyst-at-intellio-zrt-1735835618?refId=a55374ad-b35c-4e3f-9ff4-7c9190567ca9&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
